deviceid,interfaceindex,recordtime,avgdiscards_percent,avgerrors_percent,avgintraffic_bps,avgouttraffic_bps,count,maxdiscards_percent,maxerrors_percent,maxintraffic_bps,maxouttraffic_bps,mindiscards_percent,minerrors_percent,minintraffic_bps,minouttraffic_bps,sumdiscards_percent,sumerrors_percent,sumintraffic_bps,sumouttraffic_bps
1,8,2024-12-23 15:00:00.000+0000,0,0,1045799441.25,3221364464.785709857941,56,0,0,1045814253,3223306187,0,0,1045783977,3219278453,0,0,58564768710,180396410028
1,8,2024-12-23 18:00:00.000+0000,0,0,1045903776,3234581875.611110210419,18,0,0,1045908213,3235146794,0,0,1045899339,3233999977,0,0,18826267968,58222473761
1,8,2024-12-24 10:00:00.000+0000,0,0,1046397588,3295870151.326089859009,46,0,0,1046409333,3297349711,0,0,1046385843,3294427064,0,0,48134289048,151610026961
1,8,2024-12-24 11:00:00.000+0000,0,0,1046425515,3299404288,59,0,0,1046440653,3301283591,0,0,1046410377,3297484075,0,0,61739105385,194664852992
1,8,2024-12-24 15:00:00.000+0000,0,0,1046554449,3315540586.422220230103,45,0,0,1046565933,3317043482,0,0,1046542965,3314074788,0,0,47094950205,149199326389
1,8,2024-12-25 10:00:00.000+0000,0,0,1047156837,3388181778.64705991745,17,0,0,1047161013,3388662447,0,0,1047152661,3387690884,0,0,17801666229,57599090237
1,8,2024-12-25 12:00:00.000+0000,0,0,1047216298.941179990768,3395187632.431369781494,51,0,0,1047223653,3396077212,0,0,1047213735,3394861918,0,0,53408031246,173154569254
1,8,2024-12-25 15:00:00.000+0000,0,0,1047296329.017390012741,3408311451.765220165253,115,0,0,1047317613,3415402051,0,0,1047287337,3405274654,0,0,120439077837,391955816953
1,8,2024-12-25 18:00:00.000+0000,0,0,1047392968.015750050545,3440553498.77953004837,127,0,0,1047411573,3446776136,0,0,1047382341,3436958958,0,0,133018906938,436950294345
1,8,2024-12-26 10:00:00.000+0000,0,0,1047899591.823529958725,3615687852,51,0,0,1047912693,3620144519,0,0,1047886332,3611281225,0,0,53442879183,184400080452
1,8,2024-12-26 11:00:00.000+0000,0,0,1047928817.491529941559,3625629018.915249824524,59,0,0,1047943752,3630735087,0,0,1047913737,3620516108,0,0,61827800232,213912112116
1,8,2024-12-26 13:00:00.000+0000,0,0,1047991564.5,3659301360.793099880219,58,0,0,1048006392,3664354607,0,0,1047976638,3654285129,0,0,60783510741,212239478926
1,8,2024-12-26 16:00:00.000+0000,0,0,1048085475,3691067667.793099880219,58,0,0,1048100352,3696068764,0,0,1048070598,3686100009,0,0,60788957550,214081924732
1,8,2024-12-26 18:00:00.000+0000,0,0,1048142116.578950047493,3710041871.122809886932,114,0,0,1048162992,3717081004,0,0,1048132977,3706978451,0,0,119488201290,422944773308
1,8,2024-12-30 10:00:00.000+0000,0.01,0,1050917325,358455379,8,0.01,0,1050919152,359053999,0.01,0,1050915498,357842999,0.08,0,8407338600,2867643032
1,8,2024-12-30 11:00:00.000+0000,0.01,0,1050935369.389829993248,366108671.067797005177,59,0.01,0,1050950733,374111140,0.01,0,1050920196,359441713,0.59,0,62005186794,21600411593
1,8,2024-12-30 14:00:00.000+0000,0.01,0,1051039862.360659956932,404045783.704918026924,61,0.01,0,1051044693,405703191,0.01,0,1051035558,402602575,0.61,0,64113431604,24646792806
1,8,2024-12-30 17:00:00.000+0000,0.01,0,1051133577.553850054741,435503121.830769002438,65,0.01,0,1051138914,437300622,0.01,0,1051128996,433993789,0.65,0,68323682541,28307702919
1,8,2025-01-02 11:00:00.000+0000,0,0,452829292.828571021557,461701605.657142996788,35,0,0,452841530,465884405,0,0,452812820,456045860,0,0,15849025249,16159556198
1,8,2025-01-02 13:00:00.000+0000,0,0,452879636,478887280.869565010071,23,0,0,452885378,480863343,0,0,452873894,476906380,0,0,10416231628,11014407460
1,8,2025-01-02 14:00:00.000+0000,0,0,452929413.384615004063,495731091.846153974533,78,0,0,452936012,497912228,0,0,452927138,494933938,0,0,35328494244,38667025164
1,8,2025-01-02 15:00:00.000+0000,0,0,452951672,503154057.576270997524,59,0,0,452966810,508275774,0,0,452936534,498071413,0,0,26724148648,29686089397
1,8,2025-01-03 13:00:00.000+0000,0,0,453631473.813952982426,612006382.139534950256,43,0,0,453641495,613292546,0,0,453625574,611210264,0,0,19506153374,26316274432
1,8,2025-01-03 14:00:00.000+0000,0,0,453685865,619042807.428572058678,7,0,0,453687431,619240625,0,0,453684299,618849064,0,0,3175801055,4333299652
1,8,2025-01-03 15:00:00.000+0000,0,0,453703613,621298973.152541995049,59,0,0,453718751,623254086,0,0,453688475,619368454,0,0,26768513167,36656639416
1,8,2025-01-03 16:00:00.000+0000,0,0,5444671992,7485499734,12,0,0,453719795,623396179,0,0,453725537,624160973,0,0,453722666,623791644.5
1,8,2025-01-06 15:00:00.000+0000,0,0,69,8145,1,0,0,69,8145,0,0,69,8145,0,0,69,8145
1,8,2025-01-06 16:00:00.000+0000,0,0,1877,1658150,6,0,0,139,14085,0,0,487,417489,0,0,312.833333333333,276358.333333333314
1,8,2025-01-06 18:00:00.000+0000,0,0,2736401076,5524005457,6,0,0,456065541,920512679,0,0,456068151,920814915,0,0,456066846,920667576.16666662693
1,8,2025-01-06 19:00:00.000+0000,0,0,4104640503,8290662950,9,0,0,456068673,920860443,0,0,456073371,921464183,0,0,456071167,921184772.222222208977
1,8,2025-01-07 10:00:00.000+0000,0,0,9587845071,20786317081,21,0,0,456558831,989053642,0,0,456569271,990578599,0,0,456564051,989824622.904761910439
1,8,2025-01-07 11:00:00.000+0000,0,0,4109249763,8933294185,8,0,0,456573969,991257738,0,0,456591195,993705311,0,0,456583307,992588242.777777791023
1,8,2025-01-07 16:00:00.000+0000,0,0,12788947656,28462955505,28,0,0,456729003,1013226625,0,0,456757191,1018030837,0,0,456748130.571428596973,1016534125.178571462631
1,33,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-24 15:00:00.000+0000,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-25 10:00:00.000+0000,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-25 12:00:00.000+0000,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-25 15:00:00.000+0000,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-25 18:00:00.000+0000,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-26 10:00:00.000+0000,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-26 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-26 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-26 16:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-26 18:00:00.000+0000,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-30 10:00:00.000+0000,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-30 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-30 14:00:00.000+0000,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2024-12-30 17:00:00.000+0000,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-02 11:00:00.000+0000,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-02 13:00:00.000+0000,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-02 14:00:00.000+0000,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-02 15:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-03 13:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-03 14:00:00.000+0000,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-03 15:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-03 16:00:00.000+0000,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-06 15:00:00.000+0000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-06 16:00:00.000+0000,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-06 18:00:00.000+0000,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-06 19:00:00.000+0000,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-07 10:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-07 11:00:00.000+0000,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2025-01-07 16:00:00.000+0000,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-24 15:00:00.000+0000,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-25 10:00:00.000+0000,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-25 12:00:00.000+0000,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-25 15:00:00.000+0000,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-25 18:00:00.000+0000,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-26 10:00:00.000+0000,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-26 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-26 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-26 16:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-26 18:00:00.000+0000,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-30 10:00:00.000+0000,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-30 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-30 14:00:00.000+0000,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2024-12-30 17:00:00.000+0000,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-02 11:00:00.000+0000,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-02 13:00:00.000+0000,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-02 14:00:00.000+0000,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-02 15:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-03 13:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-03 14:00:00.000+0000,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-03 15:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-03 16:00:00.000+0000,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-06 15:00:00.000+0000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-06 16:00:00.000+0000,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-06 18:00:00.000+0000,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-06 19:00:00.000+0000,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-07 10:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-07 11:00:00.000+0000,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1,34,2025-01-07 16:00:00.000+0000,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-24 15:00:00.000+0000,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-25 10:00:00.000+0000,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-25 12:00:00.000+0000,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-25 15:00:00.000+0000,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-25 18:00:00.000+0000,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-26 10:00:00.000+0000,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-26 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-26 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-26 16:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-26 18:00:00.000+0000,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-30 10:00:00.000+0000,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-30 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-30 14:00:00.000+0000,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2024-12-30 17:00:00.000+0000,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-02 11:00:00.000+0000,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-02 13:00:00.000+0000,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-02 14:00:00.000+0000,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-02 15:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-03 13:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-03 14:00:00.000+0000,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-03 15:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-03 16:00:00.000+0000,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-06 15:00:00.000+0000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-06 16:00:00.000+0000,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-06 18:00:00.000+0000,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-06 19:00:00.000+0000,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-07 10:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-07 11:00:00.000+0000,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1,35,2025-01-07 16:00:00.000+0000,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-24 15:00:00.000+0000,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-25 10:00:00.000+0000,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-25 12:00:00.000+0000,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-25 15:00:00.000+0000,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-25 18:00:00.000+0000,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-26 10:00:00.000+0000,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-26 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-26 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-26 16:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-26 18:00:00.000+0000,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-30 10:00:00.000+0000,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-30 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-30 14:00:00.000+0000,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2024-12-30 17:00:00.000+0000,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-02 11:00:00.000+0000,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-02 13:00:00.000+0000,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-02 14:00:00.000+0000,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-02 15:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-03 13:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-03 14:00:00.000+0000,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-03 15:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-03 16:00:00.000+0000,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-06 15:00:00.000+0000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-06 16:00:00.000+0000,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-06 18:00:00.000+0000,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-06 19:00:00.000+0000,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-07 10:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-07 11:00:00.000+0000,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2025-01-07 16:00:00.000+0000,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-24 15:00:00.000+0000,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-25 10:00:00.000+0000,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-25 12:00:00.000+0000,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-25 15:00:00.000+0000,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-25 18:00:00.000+0000,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2024-12-26 10:00:00.000+0000,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
